,job_sub_time,job_id,int_num,req_cpu_core,req_mem_GB,req_gpu,req_bit_per_sec,int_runtime_sec
13680,2215972.0,a79e4d37144cdaa71314a187_tensorflow,1.0,6.0,29.296875,0.1,24501556.89782735,5041.0
13681,2216244.0,10776acbc4abfaab6e6b72e4_worker,30.0,5.0,19.53125,0.25,11502278.728675185,1261.9666666666667
13682,2216598.0,f7001a0c35746b10d48141c8_tensorflow,1.0,6.0,29.296875,1.0,32834987.22818463,175.0
13683,2216599.0,d7ae99ccd52e4220d66db950_tensorflow,1.0,6.0,29.296875,1.0,12496228.646551114,175.0
13684,2216612.0,5585ee7394460a9ced757717_tensorflow,1.0,6.0,29.296875,0.1,17792941.923128363,2367.0
13685,2216636.0,e9ecd220dbe65c9aeed63f96_tensorflow,1.0,0.2,29.296875,0.05,1615341.386854021,271.0
13686,2216639.0,358d1753e6562b8ddbae3f27_tensorflow,1.0,0.2,29.296875,0.05,612070.2269466327,291.0
13687,2216648.0,8218e45b74832a65496ef9b7_tensorflow,1.0,0.2,29.296875,0.05,1323605.3073584288,516.0
13688,2216655.0,322a4c7575b7e063531bd73e_tensorflow,1.0,0.2,29.296875,0.05,624778.8354531542,937.0
13689,2216662.0,6b0c52e4e6e07bd1cfe7cc74_tensorflow,1.0,0.2,29.296875,0.05,205888.93364308044,626.0
13690,2216888.0,ed7ec1448a5e19d3b96eb1fb_tensorflow,1.0,6.0,29.296875,0.1,34726059.0215238,3501.0
13691,2217175.0,ff4bda3b74b34bce2caff130_tensorflow,1.0,6.0,29.296875,1.0,16352000.158944972,527.0
13692,2217316.0,ada98edecb2debf78434b2a6_PyTorchWorker,1.0,18.0,58.59375,1.0,151666278.67384,36284.0
13693,2217845.0,b16b7a6a33f955ac73d602bf_tensorflow,1.0,6.0,29.296875,0.1,8622202.370201344,31.0
13694,2217897.0,25ec8c4a47421a8c4f38829c_tensorflow,1.0,6.0,29.296875,0.1,8842270.706009574,6022.0
13695,2218011.0,bf244b4875868bd05fead19b_worker,1.0,6.0,2.9296875,1.0,15133401.623212012,54.0
13696,2218277.0,3e82e0e81021a248a467c971_tensorflow,1.0,6.0,29.296875,0.1,49018529.44543154,6239.0
13697,2218400.0,7e35b407dd7ce85977855be3_tensorflow,1.0,6.0,29.296875,2.0,48926070.51053302,256.0
13698,2218762.0,5f11f7714abd1d04b3bb2d53_tensorflow,1.0,6.0,29.296875,0.1,12200681.69121308,2136.0
13699,2218911.0,440bd0de82a2dad6a0b644d4_tensorflow,1.0,6.0,29.296875,1.0,15453716.967870409,212.0
13700,2219374.0,e33613bbd35490da2167ded2_tensorflow,1.0,12.0,29.296875,0.1,138583269.81434822,3355.0
13701,2219480.0,3d911fd9960f0bf13e5234d5_worker,8.0,6.0,29.296875,0.25,21072903.49013157,4365.0
13702,2220363.0,3acef53307f206b7779ab77e_tensorflow,1.0,6.0,29.296875,1.0,59474786.52106293,3959.0
13703,2220687.0,370f96e0e871aa7c5804aa6a_worker,1.0,6.0,2.9296875,1.0,9270510.24967038,54.0
13704,2220709.0,9ae75ddcf3be3e923e126d1a_worker,10.0,1.0,29.296875,0.25,3346467.098737657,16191.0
13705,2221311.0,12c37c1a6f48c27984a3a855_tensorflow,1.0,6.0,29.296875,0.1,13584336.984084656,31.0
13706,2221552.0,17c60859ff50c462cc53a430_worker,18.0,6.0,29.296875,0.25,90924207.97384208,13393.055555555557
13707,2221618.0,8a48af09eb8f007d8feb1ba8_tensorflow,1.0,6.0,29.296875,0.25,8688180.399241576,4435.0
13708,2221889.0,38e28fa2e008643ab43cb17f_tensorflow,1.0,6.0,29.296875,1.0,37841000.834677696,22.0
13709,2221907.0,e84ce637183f3181ba6275bc_tensorflow,1.0,6.0,29.296875,1.0,41668034.38186088,485.0
13710,2221939.0,7e29d8810c190b30d9d710a4_tensorflow,1.0,6.0,29.296875,1.0,43337989.87424088,1500.0
13711,2222691.0,4d626fb0e9cba8ebac6f60fb_tensorflow,1.0,6.0,29.296875,0.2,15974487.547017,5626.0
13712,2223067.0,065dda22a72f1e0e5cdf9a9f_tensorflow,1.0,6.0,29.296875,0.1,13079326.75801018,31.0
13713,2223358.0,ac2e36c2211e788f7b805517_tensorflow,1.0,6.0,29.296875,0.5,26109144.08780138,73149.0
13714,2223468.0,35f2a365428981c56c71be4c_tensorflow,1.0,6.0,29.296875,0.1,7303803.889387787,31.0
13715,2223587.0,a0dc792c856c5f26b5c18892_tensorflow,1.0,6.0,29.296875,1.0,25499122.50631565,363.0
13716,2223821.0,d77b6bdbfd8203f261453488_worker,4.0,6.0,29.296875,0.25,25636021.0461058,200.25
13717,2224259.0,1be50edb292d22581c29d67f_tensorflow,1.0,6.0,29.296875,0.25,53975671.14235818,26026.0
13718,2225033.0,2e688a585ee3e9526069cfe3_tensorflow,1.0,6.0,29.296875,0.1,23377301.101381585,31.0
13719,2225094.0,ed57f4d1d558ca22cc6a2786_tensorflow,1.0,6.0,29.296875,1.0,10126581.35125626,314.0
13720,2225481.0,8b040e33c3136b4322697bdd_tensorflow,1.0,6.0,29.296875,1.0,26872996.375731766,51.0
13721,2225570.0,93a746d66dd6fcf5f5385c1c_tensorflow,1.0,6.0,29.296875,1.0,25603079.80735008,333.0
13722,2225602.0,077faa395c00e918ca1c5f27_tensorflow,1.0,6.0,29.296875,1.0,13544201.895784589,838.0
13723,2225886.0,581ce1b72bdd04a69f3bea60_worker,5.0,8.0,24.4140625,0.25,33155516.86184542,1351.0
13724,2226110.0,c1f5f5751deacd2a47c94065_tensorflow,1.0,6.0,29.296875,0.1,17779052.327022776,31.0
13725,2226333.0,e22ab780ff20003140f443f2_worker,100.0,4.0,7.8125,0.2,9118108.930135224,2103.82
13726,2226845.0,98a57ea013a177c109c15636_tensorflow,1.0,6.0,29.296875,1.0,20654565.57640957,4310.0
13727,2226865.0,fd3f3d9fc1bca269298ab1fc_tensorflow,1.0,1.0,29.296875,1.0,2339206.970694162,92.0
13728,2226970.0,570834a6938535d42ed11cea_tensorflow,1.0,6.0,29.296875,1.0,28234522.14549212,21.0
13729,2226974.0,51520aae830664b36f480407_tensorflow,1.0,6.0,29.296875,1.0,14236912.065291302,21.0
13730,2227152.0,aabdfbdc8388770e3c3ad839_tensorflow,1.0,6.0,29.296875,1.0,16321639.00378714,1860.0
13731,2227375.0,a56f02454a4d8a8ccbc0e899_tensorflow,1.0,6.0,29.296875,1.0,11706968.099388968,21.0
13732,2227413.0,550cb13528523879b060a2d8_tensorflow,1.0,6.0,29.296875,1.0,40807688.28215575,31.0
13733,2227641.0,078f57eb3afc6e630c4709eb_tensorflow,1.0,6.0,29.296875,0.5,17217557.447993875,9203.0
13734,2227642.0,4f9244e87341be8a30292a80_tensorflow,1.0,6.0,29.296875,1.0,29669710.705483,3178.0
13735,2227648.0,1cb141674c07f541e13cd552_tensorflow,1.0,6.0,29.296875,0.5,95368932.73931904,9483.0
13736,2227902.0,13d371555c960ab8a6c2f298_worker,1.0,0.05,29.296875,1.0,261679.5248233569,4157.0
13737,2228060.0,2ce77ec2478e9b9d60103123_tensorflow,1.0,6.0,29.296875,0.5,20159672.10152807,6086.0
13738,2228077.0,9e70d4eb8e2c9cabdbaf816b_ps,1.0,6.0,29.296875,1.0,36939242.189276725,71.0
13739,2228117.0,17d854b13b24d263ac92f9d1_tensorflow,1.0,6.0,29.296875,1.0,21427559.177745983,21.0
13740,2228178.0,a220c68bd3cdef42362615a2_tensorflow,1.0,6.0,29.296875,1.0,44409308.81394944,31.0
13741,2228690.0,90883f73e71fa7ecf91a98a2_tensorflow,1.0,6.0,29.296875,1.0,11242254.30014571,54.0
13742,2228821.0,4744a5368dbcb9ed317737d4_tensorflow,1.0,6.0,29.296875,1.0,103692582.62656252,21.0
13743,2229041.0,45e82796de66d4635c159446_tensorflow,1.0,6.0,29.296875,0.25,19861764.166433223,15090.0
13744,2229103.0,deca54be1a700b75a5e0fa5f_worker,20.0,6.0,29.296875,0.25,43706752.89503954,9736.85
13745,2229126.0,50a12c0cb973b6f993b2408b_tensorflow,1.0,6.0,29.296875,0.1,49826977.558375165,31.0
13746,2229126.0,9722278e5309443e4a70117e_tensorflow,1.0,6.0,29.296875,0.1,23537466.56966913,31.0
13747,2229129.0,409bcae9a7f4df4d4216686e_tensorflow,1.0,6.0,29.296875,1.0,34166993.62322329,211.0
13748,2229134.0,1b973d30be40c5d35ad12c95_tensorflow,1.0,6.0,29.296875,1.0,13685987.707684629,43.0
13749,2229446.0,054659001b1ace6dcbea8853_tensorflow,1.0,6.0,29.296875,1.0,24348471.46020375,102.0
13750,2229525.0,7a101231f59353ce78c536b9_worker,4.0,1.0,29.296875,1.0,8045182.156580641,4114.75
13751,2229742.0,7c9ff3801fbccecf8a317400_worker,20.0,6.0,14.6484375,0.5,21690383.40405268,11547.8
13752,2229877.0,7e85db55f82238a5749bd303_tensorflow,1.0,6.0,29.296875,0.25,64916193.39489556,23507.0
13753,2229994.0,93c122f575bc02f34da0483e_tensorflow,1.0,6.0,29.296875,1.0,29408932.997367203,5198.0
13754,2230289.0,b8743f6b0a624e5fffa72835_worker,1.0,32.0,19.53125,1.0,147176109.0429853,17009.0
13755,2230297.0,d53a4e6ee1981e35686d0252_worker,1.0,32.0,19.53125,1.0,62575994.78973394,17262.0
13756,2230530.0,43c01b1f50724271b94ce0ca_worker,1.0,32.0,19.53125,1.0,87250887.08875273,16831.0
13757,2230531.0,b93bfdac85f4f8314b681346_worker,1.0,32.0,19.53125,1.0,114962274.57610804,16972.0
13758,2230599.0,bdc24245f006cecd649f4516_worker,1.0,16.0,29.296875,1.0,62498542.54948376,105.0
13759,2231071.0,01d5ff9d7c0b51926e141084_worker,1.0,32.0,19.53125,1.0,151094950.23183402,16063.0
13760,2231072.0,195cb8bf35127cda40444b15_worker,1.0,32.0,19.53125,1.0,168415329.2647423,15976.0
13761,2231298.0,6bffe6c601aaff09184cc440_worker,10.0,6.0,29.296875,0.5,17443913.79750505,222.2
13762,2231351.0,46814e363b8bbf381777ee19_worker,16.0,0.5,29.296875,1.0,6776453.8959165625,117.625
13763,2231383.0,53a9bf557707bbf09881deee_worker,16.0,0.5,29.296875,1.0,2519229.880979747,423.625
13764,2231697.0,89bdc53b41278c91c4855dae_tensorflow,1.0,6.0,29.296875,0.25,45188673.49373816,675.0
13765,2232315.0,48d6d2ff501b7a243610dc1b_tensorflow,1.0,6.0,29.296875,0.25,13041826.157467572,24.0
13766,2232364.0,5d3fd6c09f4862410c81bbd2_tensorflow,1.0,6.0,29.296875,1.0,12781661.533641184,24.0
13767,2232534.0,a4f6e6be0f6a1eea0ca5e4c2_worker,20.0,6.0,29.296875,0.25,33855584.05168274,14183.1
13768,2232639.0,f13c21e470acf3ce78eec6c8_worker,140.0,6.0,29.296875,0.25,25424896.75957851,29718.36428571428
13769,2233363.0,4ca630f508531186977d7730_PyTorchWorker,1.0,18.0,58.59375,1.0,44001294.810916126,254.0
13770,2233661.0,f74f3456ddb9276d931b2528_tensorflow,1.0,6.0,29.296875,1.0,18887836.95778407,5580.0
13771,2233773.0,c4865a6a3a45cc6ae3b06fd3_tensorflow,1.0,6.0,29.296875,1.0,27148753.00683772,1008.0
13772,2234017.0,3489d1d276e1ccc23c824353_tensorflow,1.0,6.0,29.296875,1.0,17760547.741044097,14395.0
13773,2234102.0,740388612f6394ec2e7dc986_worker,2.0,6.0,29.296875,0.25,16291523.389128469,72.5
13774,2234334.0,7299f9f53e31a82f6583cd73_tensorflow,1.0,8.0,29.296875,1.0,47366534.90805615,13.0
13775,2234542.0,fe080c43a2c41691e3738807_ps,1.0,6.0,29.296875,1.0,31644003.57837725,50.0
13776,2234554.0,2890fb5363cd3a5a39137267_tensorflow,1.0,6.0,29.296875,1.0,28770771.48424065,50.0
13777,2234694.0,a48abad975bb0dd03f9477f6_tensorflow,1.0,6.0,29.296875,0.1,44661159.362054914,31.0
13778,2234872.0,a64c0b91aa46032838123c82_tensorflow,1.0,12.0,29.296875,1.0,23845128.542715445,44.0
13779,2235090.0,d266305801925883b0e96f91_tensorflow,1.0,6.0,29.296875,1.0,22803769.879850622,20.0
13780,2235161.0,6f225ff0a6b13937094ace62_tensorflow,1.0,6.0,29.296875,1.0,25312158.46599979,20.0
13781,2235418.0,baf56c990b1a955b13e7867b_worker,5.0,6.0,29.296875,0.25,17417406.60680742,236.0
13782,2235449.0,df2723efa6d1dafcf6c04caf_ps,1.0,6.0,29.296875,1.0,15625966.250713067,40.0
13783,2235572.0,74f981719f72937edc32ad1f_worker,2.0,6.0,29.296875,1.0,10743322.328345714,106.5
13784,2235681.0,9c17fe2e31b8b8662429a296_ps,1.0,6.0,29.296875,1.0,17205399.52144749,40.0
13785,2235901.0,25eb41906fecace7dd05de7e_tensorflow,1.0,6.0,29.296875,1.0,13241741.108220125,21.0
13786,2235979.0,263941b74bb6d894d98123c3_ps,1.0,6.0,29.296875,1.0,18095810.537106432,40.0
13787,2236013.0,2edb281101e6da84eda10f07_tensorflow,1.0,6.0,29.296875,1.0,14405279.351434268,63893.0
13788,2236178.0,a1e7f7e3c236927d097aca2b_tensorflow,1.0,6.0,29.296875,1.0,45359750.76305181,33.0
13789,2236865.0,b1e4db18b848b59175b7b593_worker,150.0,6.0,29.296875,0.25,29421891.235583782,6184.24
13790,2237068.0,920dd39e039a2435380a568b_tensorflow,1.0,6.0,29.296875,1.0,18100818.244374536,325.0
13791,2237422.0,1374d01be0300e146f3a0d2c_ps,2.0,6.0,29.296875,1.0,41147352.60431606,441.5
13792,2237435.0,22ab4b9b5fd683276301dd55_tensorflow,1.0,6.0,29.296875,0.5,31688737.876964517,3963.0
13793,2237439.0,22a21f04c8cb51db45ccecf1_tensorflow,1.0,6.0,29.296875,0.5,26790879.39782503,6820.0
13794,2237582.0,de33e6c30d9a05cafcce7720_tensorflow,1.0,6.0,29.296875,0.1,90689689.57224022,31.0
13795,2237670.0,b0bdade5c198550a08fead1d_tensorflow,1.0,0.1,29.296875,0.1,199748.19098380333,41.0
13796,2237675.0,127ed9c3d36424da6a9a24f0_tensorflow,1.0,0.1,29.296875,0.1,321036.2827454207,41.0
13797,2237678.0,7c1d54353eba2427ed08b271_tensorflow,1.0,0.1,29.296875,0.1,939630.706846865,42.0
13798,2237686.0,d309122807e30e532c894062_tensorflow,1.0,0.1,29.296875,0.1,319193.7425369341,42.0
13799,2237697.0,246eb77c557ff9c3d80c418c_tensorflow,1.0,0.1,29.296875,0.1,327966.40081607515,41.0
13800,2237699.0,c2ced1b0b0deec2d2857898c_tensorflow,1.0,0.1,29.296875,0.1,345358.62049953465,41.0
13801,2237701.0,1d40b0b6873524d8f83e55b7_tensorflow,1.0,0.1,29.296875,0.1,339592.1084725929,42.0
13802,2237711.0,7dfe6f24df8ee960c5611315_tensorflow,1.0,0.1,29.296875,0.1,379702.5473444107,42.0
13803,2238073.0,c1ebff606131f1c799afa98b_worker,50.0,0.5,48.828125,0.25,1725192.5780823124,343.18
13804,2238102.0,31d567059041a1932130732f_tensorflow,1.0,6.0,29.296875,1.0,33766575.6525492,21.0
13805,2238146.0,23939a266dca65dcd977ce5f_tensorflow,1.0,6.0,29.296875,1.0,19578202.835794885,21.0
13806,2238161.0,c8015a62904626ee7837a11b_tensorflow,1.0,6.0,29.296875,2.0,24771224.02622381,31.0
13807,2238206.0,cda8e56c4ad654dd73ee1f72_tensorflow,1.0,6.0,29.296875,1.0,43324053.26991319,21.0
13808,2238299.0,914dd2f0338cee44b2bf68cd_tensorflow,1.0,6.0,29.296875,1.0,41757801.16959286,20.0
13809,2238783.0,9d9117bcfc8cfdfc1aeafad2_worker,20.0,2.0,15.625,1.0,5362248.040836591,25762.75
13810,2238854.0,ee735387cf384680ab77fb23_worker,16.0,6.0,29.296875,1.0,45126974.34169565,119.6875
13811,2239165.0,117a45e1efc0acb9d01ae417_worker,10.0,8.0,78.125,0.25,22450207.33898445,5126.5
13812,2239198.0,85b7c3d8b5e31dd06b265ccc_tensorflow,1.0,6.0,29.296875,0.25,28463887.392377965,615.0
13813,2239210.0,6909cd4e4d07d6c32d5c9298_tensorflow,1.0,6.0,29.296875,1.0,18635864.162987165,885.0
13814,2239370.0,141e3c3f6af9109b917241d9_tensorflow,1.0,6.0,29.296875,0.1,10802819.2467798,31.0
13815,2239384.0,6db80f389c32d814c5af5f59_worker,3.0,6.0,29.296875,1.0,21662540.30664584,91.33333333333331
13816,2239646.0,34aa1999fa29b27209a34e65_worker,8.0,6.0,29.296875,1.0,21696445.56908468,31597.375
13817,2239862.0,10061329281765a8d73ce0f0_xComputeWorker,1.0,10.0,19.55078125,0.5,29251262.209866475,376.0
13818,2239967.0,97b790c446bb570983f0736c_tensorflow,1.0,6.0,29.296875,0.1,16078001.89946125,31.0
13819,2240196.0,4680535d8ae66fb366bdcc48_PyTorchWorker,5.0,18.0,58.59375,1.0,30396563.30402284,84.8
13820,2240746.0,0480916c8c6af418cc3454a3_tensorflow,1.0,6.0,29.296875,1.0,27226782.343226228,81.0
13821,2240788.0,718423b9084a697956d2139c_worker,20.0,0.5,29.296875,1.0,1626020.4549308007,188.0
13822,2240861.0,99544df78518cb444dd918c8_worker,10.0,6.0,24.4140625,0.25,38836378.94115635,13510.0
13823,2241248.0,cbe0872d1fd3a1941a691558_worker,1.0,1.0,29.296875,1.0,5172954.0825547455,22281.0
13824,2241495.0,09308371d371214c8bf06b38_tensorflow,1.0,6.0,29.296875,1.0,61651290.3552578,3314.0
13825,2241618.0,cb0936800a2f8b85c8dfcf11_PyTorchWorker,1.0,0.5,48.828125,5.0,2117604.292935956,3943.0
13826,2241684.0,f435ba2e029b3997f84d5b65_PyTorchWorker,1.0,0.5,48.828125,5.0,2105634.0394237246,3003.0
13827,2241781.0,151f68956c5f655b64b573cf_worker,50.0,3.0,9.765625,0.5,8669352.156688653,210.88
13828,2241821.0,1c49e499e5002f79ce10d0d8_PyTorchWorker,1.0,0.5,48.828125,5.0,3191410.373252252,3234.0
13829,2241956.0,58ac68f3bbe5b32bf1996a17_tensorflow,1.0,6.0,29.296875,1.0,35714990.230219536,21.0
13830,2241964.0,b61d5fcc02c1532362a56f2b_xComputeWorker,1.0,10.0,19.55078125,0.5,33118942.5337282,309.0
13831,2242011.0,888a926530004c9e4ad771f4_tensorflow,1.0,6.0,29.296875,0.1,47190103.38736232,41.0
13832,2242788.0,d873c7a25a496443eb8083a3_tensorflow,1.0,6.0,29.296875,0.25,63182139.517933466,5870.0
13833,2242949.0,11b2bdecc5797410b94f33c2_worker,3.0,6.0,29.296875,1.0,49870708.98970012,104.66666666666669
13834,2243087.0,13a49508442dae14491342c1_tensorflow,1.0,6.0,29.296875,1.0,26632615.697265856,3734.0
13835,2243087.0,452970e02531d9719aea8a51_tensorflow,1.0,6.0,29.296875,1.0,12137368.768473407,9401.0
13836,2243091.0,281066f1353c9716524baaf1_tensorflow,1.0,6.0,29.296875,1.0,19316227.16714565,8336.0
13837,2243113.0,525cbe550b373173217ceb36_tensorflow,1.0,6.0,29.296875,1.0,22706561.35573089,3710.0
13838,2243120.0,25475effc07f436be5d7c1f5_tensorflow,1.0,6.0,29.296875,1.0,17829302.53155921,3731.0
13839,2243125.0,a9e2665f89fc33b23cf851af_tensorflow,1.0,6.0,29.296875,1.0,26872948.241239708,3610.0
13840,2243729.0,512ec49e2f2db19e405f5cde_worker,1.0,6.0,29.296875,1.0,48764837.55231426,41.0
13841,2243913.0,aba5bbbc7706621d9c61447f_worker,10.0,6.0,29.296875,0.25,29829037.115175538,1235.9
13842,2244487.0,dc1105e8610477263495c115_tensorflow,1.0,6.0,29.296875,0.5,20498850.568235945,3247.0
13843,2244488.0,367d734f6a4cb08a5dca0afb_tensorflow,1.0,6.0,29.296875,0.5,28671575.63962435,3871.0
13844,2244955.0,9bbf08309dcebc90a3bcd403_tensorflow,1.0,6.0,29.296875,0.1,18751530.574430104,31.0
13845,2245023.0,91c0456ce01ae5120f14ba7b_worker,3.0,6.0,31.25,1.0,29023333.281830065,974.0
13846,2245309.0,5f6fff3f3ac11a1a4518551b_worker,1.0,6.0,29.296875,0.1,10272393.274923673,276.0
13847,2245734.0,7952cc236104648bb0c4c094_worker,50.0,4.0,48.828125,0.25,10330858.775261462,20421.9
13848,2245894.0,7a3ff70702b3119c21650751_tensorflow,1.0,6.0,29.296875,0.25,28003711.11702725,385.0
13849,2246174.0,e8f4bb46501d1fba216364b0_tensorflow,1.0,6.0,29.296875,1.0,23551542.98900204,6302.0
13850,2246188.0,45474ee4a07495c25e3e855c_tensorflow,1.0,6.0,29.296875,1.0,9653964.688807605,7160.0
13851,2246258.0,3948f6255dbbd5248b50e2a0_tensorflow,1.0,6.0,29.296875,1.0,24740536.77064959,8666.0
13852,2246269.0,d352fd9c16bafca19da459fd_tensorflow,1.0,6.0,29.296875,1.0,31677174.535408765,7301.0
13853,2246394.0,0663b234fb722506b41ba4ea_xComputeWorker,1.0,10.0,19.55078125,0.5,18006260.63928298,236.0
13854,2246403.0,57acc53d18e179a5b0138bfd_worker,1.0,6.0,2.0,0.25,24509038.756347667,121.0
13855,2246421.0,6659d494b635f24b89ff2453_worker,5.0,6.0,29.296875,0.5,21113650.40916596,19285.0
13856,2246448.0,bff5d48d6352fa085c7eb229_worker,16.0,2.0,4.0,0.5,7564787.940661718,1206.4375
13857,2246604.0,76794de6539fe4dee2b6a5b0_tensorflow,1.0,6.0,29.296875,0.25,19143647.913323324,12579.0
13858,2246641.0,5e033f5ea58f976a65c3e9eb_tensorflow,1.0,16.0,29.296875,1.0,43297370.155441456,524.0
13859,2246804.0,4d3d260a67ba974267739604_worker,12.0,6.0,2.0,0.25,33199704.20085773,1356.5833333333333
13860,2246904.0,bae2e146f11eed1b006d7abc_tensorflow,1.0,6.0,29.296875,1.0,28508031.42680315,646.0
13861,2246908.0,62cd692210a181c5fea4c65f_tensorflow,1.0,6.0,29.296875,1.0,21535596.12337819,797.0
13862,2247297.0,677d7be0f117becf336160a2_xComputeWorker,1.0,10.0,19.55078125,0.5,40069182.96996411,419.0
13863,2247539.0,0636d7bc4bb8eff69c3cdc76_tensorflow,1.0,6.0,29.296875,0.25,11993858.740186775,384.0
13864,2247706.0,cf8a6907ac94c218f9954562_tensorflow,1.0,6.0,29.296875,0.25,52842521.511027016,103.0
13865,2247717.0,f56ff72563417294e4714d9f_tensorflow,1.0,6.0,29.296875,1.0,16013698.978067374,23.0
13866,2248012.0,ea3f53549b6c74e127f14176_tensorflow,1.0,0.1,29.296875,0.1,231807.15862111235,31.0
13867,2248015.0,38c0fdb66b2065fb3d7b7b07_tensorflow,1.0,0.1,29.296875,0.1,336397.2647316663,41.0
13868,2248017.0,beb1394f2966f6b9333a004d_tensorflow,1.0,0.1,29.296875,0.1,368653.2528242015,42.0
13869,2248059.0,008a538ea32a7384b3d0f3d5_tensorflow,1.0,0.1,29.296875,0.1,256192.75031446508,42.0
13870,2248061.0,348d1017986a05339e10d131_tensorflow,1.0,0.1,29.296875,0.1,237026.33933657384,41.0
13871,2248079.0,c3c26f7804802b7a56cfe4c9_tensorflow,1.0,6.0,29.296875,1.0,32058076.58842732,193.0
13872,2248170.0,911cc4af65359a9901680eaf_worker,12.0,1.0,24.4140625,1.0,2148971.7271499992,9310.5
13873,2248436.0,9862438cfdb20d8bcd23d5f2_tensorflow,1.0,6.0,29.296875,1.0,14233244.009760473,185.0
13874,2248628.0,341f46e5b1927bd0c3961fb7_tensorflow,1.0,6.0,29.296875,0.25,24206618.896161787,253.0
13875,2248664.0,24c279131e9f3dcb1a108921_tensorflow,1.0,6.0,29.296875,0.05,14005050.77973684,629.0
13876,2248666.0,10b918dee60bad6b822ba82d_tensorflow,1.0,6.0,29.296875,0.05,15677072.350902503,1038.0
13877,2248668.0,decfe5083d02cc108b16b18f_tensorflow,1.0,6.0,29.296875,0.05,23844662.67756605,704.0
13878,2248679.0,75d744ff3a6a3aafb6ba2a4f_tensorflow,1.0,6.0,29.296875,0.05,8214172.6840167,678.0
13879,2248690.0,2f15f9225c4ec9b909c30f99_tensorflow,1.0,6.0,29.296875,0.05,70824764.51320861,853.0
13880,2248719.0,96a9c8ef38f2f88829411012_tensorflow,1.0,6.0,29.296875,0.05,91174192.14689696,1297.0
13881,2248731.0,59237ffd2847264e5c79c847_tensorflow,1.0,6.0,29.296875,0.5,22371838.854895275,2460.0
13882,2248884.0,54ce9b0840d6cff67d29916d_tensorflow,1.0,6.0,29.296875,0.25,15354009.370338315,33.0
13883,2249299.0,c4d4ffad7ee4f0dcbba90a60_tensorflow,1.0,6.0,29.296875,0.5,23800626.90853197,173.0
13884,2249753.0,30fb2276e6c2a2a542e4bdf7_tensorflow,1.0,6.0,29.296875,0.25,35398548.90832519,103.0
13885,2249785.0,088ff94d2322fb04bb237819_tensorflow,1.0,6.0,29.296875,1.0,18770056.733544298,143.0
13886,2250152.0,b2c903e2c49bfb804e4405e2_worker,36.0,6.0,2.0,0.25,108415725.55359334,7063.13888888889
13887,2250652.0,6c3b69f2561c7f37ecdcdb00_tensorflow,1.0,6.0,29.296875,1.0,24772735.20406058,131.0
13888,2251071.0,bb5df272cb2cce1e1a488057_tensorflow,1.0,6.0,29.296875,0.1,33348157.320870057,41.0
13889,2251115.0,a44c1f0c5a6bcca8a0a80598_tensorflow,1.0,6.0,29.296875,1.0,17074120.353719525,13.0
13890,2251129.0,3d4a5999bf17f31fee89b555_tensorflow,1.0,6.0,29.296875,0.1,25865122.452675797,31.0
13891,2251470.0,480288faaef29f8444a10968_tensorflow,1.0,6.0,29.296875,1.0,13693771.953883003,162.0
13892,2251601.0,b34cbaa703308985f0235855_tensorflow,1.0,6.0,29.296875,0.25,33355895.029349327,43.0
13893,2251604.0,4ea98c2ab6e8b5ee05ba7a53_tensorflow,1.0,6.0,29.296875,1.0,25669615.12433996,375.0
13894,2251609.0,d81deda188862976280a5790_tensorflow,1.0,6.0,29.296875,1.0,23952671.177619565,182.0
13895,2251645.0,3941b260eb71e58e6dd9c7bc_tensorflow,1.0,6.0,29.296875,1.0,11042837.309370669,497.0
13896,2251648.0,e781a1a201ffaf2d074d3fde_worker,12.0,6.0,2.0,0.25,91479400.39862289,1213.5
13897,2251763.0,6ae5d807ae78efef9b77aa8d_tensorflow,1.0,1.0,29.296875,1.0,4089225.305293768,101.0
13898,2251874.0,ee06f66ec298429ac8e9ae13_tensorflow,1.0,6.0,29.296875,0.5,42045210.760078445,841.0
13899,2252114.0,75e964df8bdcb25ef688ada2_worker,16.0,6.0,4.0,0.25,42746656.87920637,75.5625
13900,2252187.0,de04e76943585ddf0b9b527b_worker,1.0,6.0,2.9296875,1.0,12040499.733999062,42.0
13901,2252249.0,03395c3dcb04d0634c4cb123_tensorflow,1.0,6.0,29.296875,0.25,12319962.970318189,22.0
13902,2252384.0,5d726d46648308f5bcc1b9e7_xComputeWorker,1.0,10.0,19.55078125,0.5,96657777.23808268,376.0
13903,2252473.0,d7c2d1431d759e28bad1158a_tensorflow,1.0,6.0,29.296875,0.25,24200633.543581784,23.0
13904,2252549.0,27154d9f79a1e51cf7c4da88_tensorflow,1.0,6.0,29.296875,0.25,44986279.37118968,32.0
13905,2252570.0,1fa4f4ab06a6c3bd4dcc4dbc_tensorflow,1.0,6.0,29.296875,0.1,9350458.74955765,31.0
13906,2252631.0,ef42c0c0c8bcf25a1cf2fb99_tensorflow,1.0,6.0,29.296875,0.1,27727537.322776552,31.0
13907,2252815.0,42cdb71cad7f75f5db24a1c2_tensorflow,1.0,6.0,29.296875,1.0,11399020.311975872,3294.0
13908,2252838.0,0631721d449dda3fe4f68b3f_worker,1.0,16.0,29.296875,1.0,99730803.66364747,132.0
13909,2253052.0,b69f14d7704f3b7fdfd234fb_tensorflow,1.0,6.0,29.296875,0.1,29632611.476530727,31.0
